"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Maserati GHIBLI DIESEL (5LADG) M156 7D2 5LADG","","Gasóleo","M1","2540","","","",""
"Maserati GHIBLI GT HYBRID (5AP) M156 7L2 5AP","","Híbridos de gasolina","M1","2530","","","",""
"Maserati GHIBLI GT HYBRID (5AP1L) M156 7L2 5AP1L","","Híbridos de gasolina","M1","2530","","","",""
"Maserati GHIBLI GT HYBRID (5AP1LB) M156 7L2 5AP1LB","","Híbridos de gasolina","M1","2530","","","",""
"Maserati GHIBLI GT HYBRID (5APB) M156 7L2 5APB","","Híbridos de gasolina","M1","2530","","","",""
"Maserati GHIBLI GT HYBRID (5APD) M156 7L2 5APD","","Híbridos de gasolina","M1","2530","","","",""
"Maserati GHIBLI GT HYBRID (5APD1) M156 7L2 5APD1","","Híbridos de gasolina","M1","2530","","","",""
"Maserati GHIBLI GT HYBRID (5APD1B) M156 7L2 5APD1B","","Híbridos de gasolina","M1","2530","","","",""
"Maserati GHIBLI GT HYBRID (5APDB) M156 7L2 5APDB","","Híbridos de gasolina","M1","2530","","","",""
"Maserati GHIBLI HYBRID (5AP) M156 7L2 5AP","","Híbridos de gasolina","M1","2450","","10.0","",""
"Maserati GHIBLI HYBRID (5APD) M156 7L2 5APD","","Híbridos de gasolina","M1","2450","","10.0","",""
"Maserati GHIBLI MODENA (5AP) M156 7F2 5AP","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA (5AP1) M156 7F2 5AP1","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA (5AP1L) M156 7F2 5AP1L","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA (5AP1LS) M156 7F2 5AP1LS","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA (5AP1S) M156 7F2 5AP1S","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA (5APS) M156 7F2 5APS","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA S (5AP) M156 7E2 5AP","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA S (5AP1) M156 7E2 5AP1","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA S (5AP1L) M156 7E2 5AP1L","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA S (5AP1LS) M156 7E2 5AP1LS","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA S (5AP1S) M156 7E2 5AP1S","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA S (5APS) M156 7E2 5APS","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI MODENA S Q4 (5AP) M156 7E4 5AP","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI MODENA S Q4 (5AP1) M156 7E4 5AP1","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI MODENA S Q4 (5AP1L) M156 7E4 5AP1L","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI MODENA S Q4 (5AP1LS) M156 7E4 5AP1LS","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI MODENA S Q4 (5AP1LSB) M156 7E4 5AP1LSB","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI MODENA S Q4 (5AP1S) M156 7E4 5AP1S","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI MODENA S Q4 (5AP1SB) M156 7E4 5AP1SB","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI MODENA S Q4 (5APS) M156 7E4 5APS","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI S (5AP) M156 7E2 5AP","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI S (5AP1) M156 7E2 5AP1","","Gasolina","M1","2450","","","",""
"Maserati GHIBLI S Q4 (5AP) M156 7E4 5AP","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI S Q4 (5AP1) M156 7E4 5AP1","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI TROFEO (5HAP) M156 7H2 5HAP","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI TROFEO (5HAP) M156 7H2 5HAP","","Gasolina","M1","2530","","","",""
"Maserati GHIBLI TROFEO (5HAPB) M156 7H2 5HAPB","","Gasolina","M1","2530","","","",""
"Maserati GRANCABRIO FOLGORE M189 2AEA0000C0 6D1AN11N4","","Eléctricos puros","M1","2790","227.0","572.4","441.0",""
"Maserati GRANCABRIO FOLGORE M189 2AEA0000C0 6D1AN21N4","","Eléctricos puros","M1","2790","227.0","572.4","441.0",""
"Maserati GranCabrio M189 2AGT630CC8 5E5AN11N4","","Gasolina","M1","2400","","","",""
"Maserati GranCabrio M189 2AGT630CC8 5E5AN21N4","","Gasolina","M1","2400","","","",""
"Maserati GRANTURISMO FOLGORE M189 1AEA0000C0 6D1AN11N4","","Eléctricos puros","M1","2730","223.0","572.4","450.0",""
"Maserati GRANTURISMO FOLGORE M189 1AEA0000C0 6D1AN21N4","","Eléctricos puros","M1","2730","223.0","572.4","450.0",""
"Maserati GranTurismo M189 1AGT630CC8 4D4AN11N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 4D4AN21N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 4DAAN11N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 4DAAN21N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 4DAANN1N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 4E5AN11N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 4E5AN21N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 5D4AN11N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 5D4AN21N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 5DAAN11N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 5DAAN21N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 5DAANN1N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 5E5AN11N4","","Gasolina","M1","2295","","","",""
"Maserati GranTurismo M189 1AGT630CC8 5E5AN21N4","","Gasolina","M1","2295","","","",""
"Maserati GRECALE FOLGORE M182 0AEA0000C0 6D1ANN1E5","","Eléctricos puros","M1","3110","239.0","410.0","502.0",""
"Maserati GRECALE GT M182 0AGT420AC8 1EAA111C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 0AGT420AC8 1EAA121C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 0AGT420AC8 1EAA211C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 0AGT420AC8 1EAA221C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 0AGT420AC8 2EAA111C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 0AGT420AC8 2EAA121C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 0AGT420AC8 2EAA211C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 0AGT420AC8 2EAA221C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 1D4A111C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 1D4A121C5","","Híbridos de gasolina","M1","2560","","10.0","",""
"Maserati GRECALE GT M182 M1820AGT420AC8 1D4A211C5","","Híbridos de gasolina","M1","2560","","10.0","",""
