"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Mercedes-Benz Clase A Berlina (V177) 180 d aut.","","Gasóleo","M1","2030","","","",""
"Mercedes-Benz Clase A Berlina (V177) 200 aut.","","Híbridos de gasolina","M1","1940","","10.0","",""
"Mercedes-Benz Clase A Berlina (V177) 200 d aut.","","Gasóleo","M1","2030","","","",""
"Mercedes-Benz Clase A Berlina (V177) 250 e","","Híbridos enchufables","M1","2180","19.9","80.0","72.0","15.6"
"Mercedes-Benz Clase A Berlina (V177) 35 4MATIC","","Híbridos de gasolina","M1","2130","","10.0","",""
"Mercedes-Benz Clase A Compacto (W177) 180 aut.","","Híbridos de gasolina","M1","1920","","","",""
"Mercedes-Benz Clase A Compacto (W177) 180 d aut.","","Gasóleo","M1","2010","","","",""
"Mercedes-Benz Clase A Compacto (W177) 180 man.","","Gasolina","M1","1865","","","",""
"Mercedes-Benz Clase A Compacto (W177) 200 aut.","","Híbridos de gasolina","M1","1920","","10.0","",""
"Mercedes-Benz Clase A Compacto (W177) 200 d 4MATIC aut.","","Gasóleo","M1","2055","","","",""
"Mercedes-Benz Clase A Compacto (W177) 200 d aut.","","Gasóleo","M1","2010","","","",""
"Mercedes-Benz Clase A Compacto (W177) 200 man.","","Gasolina","M1","1870","","","",""
"Mercedes-Benz Clase A Compacto (W177) 220 d aut.","","Gasóleo","M1","2040","","","",""
"Mercedes-Benz Clase A Compacto (W177) 250 4MATIC aut.","","Híbridos de gasolina","M1","2060","","10.0","",""
"Mercedes-Benz Clase A Compacto (W177) 250 e","","Híbridos enchufables","M1","2170","20.4","80.0","70.0","15.6"
"Mercedes-Benz Clase A Compacto (W177) 35 4MATIC","","Híbridos de gasolina","M1","2120","","10.0","",""
"Mercedes-Benz Clase A Compacto (W177) 45 S 4MATIC+","","Gasolina","M1","2130","","","",""
"Mercedes-Benz Clase A Sedán (V177) 180 aut.","","Híbridos de gasolina","M1","1940","","10.0","",""
"Mercedes-Benz Clase A Sedán (V177) 180 d aut.","","Gasóleo","M1","2030","","","",""
"Mercedes-Benz Clase A Sedán (V177) 180 man.","","Gasolina","M1","1890","","","",""
"Mercedes-Benz Clase A Sedán (V177) 200 aut.","","Híbridos de gasolina","M1","1940","","10.0","",""
"Mercedes-Benz Clase A Sedán (V177) 200 d 4MATIC aut.","","Gasóleo","M1","2085","","","",""
"Mercedes-Benz Clase A Sedán (V177) 200 d aut.","","Gasóleo","M1","2030","","","",""
"Mercedes-Benz Clase A Sedán (V177) 200 man.","","Gasolina","M1","1900","","","",""
"Mercedes-Benz Clase A Sedán (V177) 250 e","","Híbridos enchufables","M1","2180","19.9","80.0","72.0","15.6"
"Mercedes-Benz Clase A Sedán (V177) 35 4MATIC","","Híbridos de gasolina","M1","2130","","10.0","",""
"Mercedes-Benz Clase B (W247) 180 aut.","","Híbridos de gasolina","M1","2000","","10.0","",""
"Mercedes-Benz Clase B (W247) 180 d aut.","","Gasóleo","M1","2090","","","",""
"Mercedes-Benz Clase B (W247) 180 man.","","Gasolina","M1","1940","","","",""
"Mercedes-Benz Clase B (W247) 200 aut.","","Híbridos de gasolina","M1","2000","","10.0","",""
"Mercedes-Benz Clase B (W247) 200 d aut.","","Gasóleo","M1","2090","","","",""
"Mercedes-Benz Clase B (W247) 200 man.","","Gasolina","M1","1945","","","",""
"Mercedes-Benz Clase B (W247) 220 d aut.","","Gasóleo","M1","2120","","","",""
"Mercedes-Benz Clase B (W247) 250 e","","Híbridos enchufables","M1","2240","21.3","80.0","67.0","15.6"
"Mercedes-Benz Clase C Berlina (W206) 180","","Híbridos de gasolina","M1","2250","","17.0","",""
"Mercedes-Benz Clase C Berlina (W206) 200","","Híbridos de gasolina","M1","2265","","17.0","",""
"Mercedes-Benz Clase C Berlina (W206) 200 d","","Híbridos de gasóleo","M1","2350","","17.0","",""
"Mercedes-Benz Clase C Berlina (W206) 220 d","","Híbridos de gasóleo","M1","2355","","17.0","",""
"Mercedes-Benz Clase C Berlina (W206) 220 d 4MATIC","","Híbridos de gasóleo","M1","2400","","17.0","",""
"Mercedes-Benz Clase C Berlina (W206) 300","","Híbridos de gasolina","M1","2280","","17.0","",""
"Mercedes-Benz Clase C Berlina (W206) 300 d","","Híbridos de gasóleo","M1","2380","","17.0","",""
"Mercedes-Benz Clase C Berlina (W206) 300 de","","Híbridos enchufables","M1","2675","22.2","45.0","100.0","25.4"
"Mercedes-Benz Clase C Berlina (W206) 300 de 4MATIC","","Híbridos enchufables","M1","2675","23.0","45.0","97.0","25.4"
"Mercedes-Benz Clase C Berlina (W206) 300 e","","Híbridos enchufables","M1","2615","23.3","95.0","98.0","25.4"
"Mercedes-Benz Clase C Berlina (W206) 43 4MATIC","","Híbridos de gasóleo","M1","2350","","10.0","",""
"Mercedes-Benz Clase C Berlina (W206) 63 S E Performance 4MATIC+","","Híbridos enchufables","M1","2650","11.7","50.0","13.0","6.1"
"Mercedes-Benz Clase C Cabrio (A205) 200","","Híbridos de gasolina","M1","2160","","10.0","",""
"Mercedes-Benz Clase C Cabrio (A205) 220 d","","Gasóleo","M1","2250","","","",""
"Mercedes-Benz Clase C Cabrio (A205) 220 d 4MATIC","","Gasóleo","M1","2305","","","",""
"Mercedes-Benz Clase C Cabrio (A205) 300","","Híbridos de gasolina","M1","2230","","10.0","",""
"Mercedes-Benz Clase C Cabrio (A205) 300 d","","Gasóleo","M1","2285","","","",""
"Mercedes-Benz Clase C Cabrio (A205) 43 4MATIC","","Gasolina","M1","2315","","","",""
"Mercedes-Benz Clase C Cabrio (A205) 63","","Gasolina","M1","2275","","","",""
"Mercedes-Benz Clase C Cabrio (A205) 63 S","","Gasolina","M1","2280","","","",""
"Mercedes-Benz Clase C Coupé (C205) 200","","Híbridos de gasolina","M1","2085","","10.0","",""
"Mercedes-Benz Clase C Coupé (C205) 220 d","","Gasóleo","M1","2145","","","",""
"Mercedes-Benz Clase C Coupé (C205) 220 d 4MATIC","","Gasóleo","M1","2200","","","",""
"Mercedes-Benz Clase C Coupé (C205) 300","","Híbridos de gasolina","M1","2110","","10.0","",""
"Mercedes-Benz Clase C Coupé (C205) 300 d","","Gasóleo","M1","2185","","","",""
"Mercedes-Benz Clase C Coupé (C205) 300 d 4MATIC","","Gasóleo","M1","2230","","","",""
"Mercedes-Benz Clase C Coupé (C205) 43 4MATIC","","Gasolina","M1","2185","","","",""
"Mercedes-Benz Clase C Coupé (C205) 63","","Gasolina","M1","2155","","","",""
"Mercedes-Benz Clase C Coupé (C205) 63 S","","Gasolina","M1","2160","","","",""
"Mercedes-Benz Clase C Estate (S206) 180","","Híbridos de gasolina","M1","2315","","17.0","",""
"Mercedes-Benz Clase C Estate (S206) 200","","Híbridos de gasolina","M1","2325","","17.0","",""
"Mercedes-Benz Clase C Estate (S206) 200 d","","Híbridos de gasóleo","M1","2400","","17.0","",""
"Mercedes-Benz Clase C Estate (S206) 220 d","","Híbridos de gasóleo","M1","2400","","17.0","",""
"Mercedes-Benz Clase C Estate (S206) 220 d 4MATIC","","Híbridos de gasóleo","M1","2410","","17.0","",""
"Mercedes-Benz Clase C Estate (S206) 220 d 4MATIC AT","","Híbridos de gasóleo","M1","2400","","17.0","",""
"Mercedes-Benz Clase C Estate (S206) 300","","Híbridos de gasolina","M1","2340","","17.0","",""
"Mercedes-Benz Clase C Estate (S206) 300 d","","Híbridos de gasóleo","M1","2400","","17.0","",""
"Mercedes-Benz Clase C Estate (S206) 300 de","","Híbridos enchufables","M1","2675","20.9","45.0","96.0","25.4"
"Mercedes-Benz Clase C Estate (S206) 300 de 4MATIC","","Híbridos enchufables","M1","2695","21.6","45.0","93.0","25.4"
"Mercedes-Benz Clase C Estate (S206) 300 e","","Híbridos enchufables","M1","2655","24.1","95.0","95.0","25.4"
"Mercedes-Benz Clase C Estate (S206) 43 4MATIC","","Híbridos de gasóleo","M1","2400","","10.0","",""
