"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Porsche Panamera Turbo E-Hybrid, 4 plazas, Autonomía + Berlina, AWD","","Híbridos de gasolina","M1","2830","26.4","140.0","93.0","25.9"
"Porsche Panamera Turbo E-Hybrid, 5 plazas  Berlina, AWD","","Híbridos de gasolina","M1","2900","27.9","140.0","81.0","25.9"
"Porsche Panamera Turbo E-Hybrid, 5 plazas, Autonomía + Berlina, AWD","","Híbridos de gasolina","M1","2900","26.4","140.0","93.0","25.9"
"Porsche Panamera Turbo S Berlina","","Gasolina","M1","2665","","","",""
"Porsche Panamera Turbo S E-Hybrid Berlina","","Híbridos de gasolina","M1","2880","24.3","100.0","48.0",""
"Porsche Panamera Turbo S E-Hybrid Executive","","Híbridos de gasolina","M1","2885","24.3","100.0","48.0",""
"Porsche Panamera Turbo S E-Hybrid Sport Turismo","","Híbridos de gasolina","M1","2890","24.3","100.0","48.0",""
"Porsche Panamera Turbo S Executive","","Gasolina","M1","2635","","","",""
"Porsche Panamera Turbo S Sport Turismo","","Gasolina","M1","2690","","","",""
"Porsche Panamera, 4 plazas Berlina, RWD","","Gasolina","M1","2505","","","",""
"Porsche Panamera, 5 plazas Berlina, RWD","","Gasolina","M1","2505","","","",""
"Porsche Taycan 4 Cross Turismo (4 plazas)","","Eléctricos puros","M1","2885","18.9","280.0","","84.0"
"Porsche Taycan 4 Cross Turismo (5 plazas)","","Eléctricos puros","M1","2885","18.9","280.0","","84.0"
"Porsche Taycan 4S CROSS TURISMO (4 plazas)","","Eléctricos puros","M1","2885","18.9","360.0","","71.0"
"Porsche Taycan 4S CROSS TURISMO (5 plazas)","","Eléctricos puros","M1","2885","18.9","360.0","","71.0"
"Porsche Taycan 4S Sport Turismo (4 plazas)","","Eléctricos puros","M1","2875","18.8","320.0","472.0","84.0"
"Porsche Taycan 4S Sport Turismo (4 plazas) Batería p.","","Eléctricos puros","M1","2875","18.9","360.0","545.0","71.0"
"Porsche Taycan 4S Sport Turismo (5 plazas)","","Eléctricos puros","M1","2875","18.9","320.0","545.0","84.0"
"Porsche Taycan 4S Sport Turismo (5 plazas) Batería p.","","Eléctricos puros","M1","2875","18.8","360.0","472.0","71.0"
"Porsche Taycan 4S SPORTLIMOUSINE (5 plazas)","","Eléctricos puros","M1","2880","18.8","320.0","472.0","84.0"
"Porsche Taycan 4S SPORTLIMOUSINE(4 plazas)","","Eléctricos puros","M1","2880","18.8","320.0","472.0","84.0"
"Porsche Taycan GTS Berlina (4 plazas)","","Eléctricos puros","M1","2850","19.3","380.0","526.0","84.0"
"Porsche Taycan GTS Berlina (5 plazas)","","Eléctricos puros","M1","2850","19.3","380.0","526.0","84.0"
"Porsche Taycan GTS Sport Turismo (4 plazas)","","Eléctricos puros","M1","2875","19.3","380.0","526.0","84.0"
