"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"BMW Serie 5 520d xDrive (51BN)Auto.01/2021","","Gasóleo","M1","2530","","8.0","","90.0"
"BMW Serie 5 520d xDrive Berlina (51BL) Auto.07/2020","","Gasóleo","M1","2405","","","",""
"BMW Serie 5 520d xDrive Berlina (51BL)Auto.01/2021","","Gasóleo","M1","2405","","8.0","","90.0"
"BMW Serie 5 520d xDrive Berlina Auto.11/2019","","Gasóleo","M1","2330","","","",""
"BMW Serie 5 520d xDrive Touring (51BN) Auto.07/2020","","Gasóleo","M1","2480","","","",""
"BMW Serie 5 520d xDrive Touring Auto.11/2019","","Gasóleo","M1","2480","","","",""
"BMW Serie 5 520e Berlina (31BK) Auto.03/2021","","Híbridos enchufables","M1","1910","20.6","80.0","63.0","12.0"
"BMW Serie 5 520e Touring (71CG) Auto. 03/2021","","Híbridos enchufables","M1","1975","22.0","80.0","59.0","12.0"
"BMW Serie 5 520i (11BM)Auto.01/2021","","Gasolina","M1","2410","","8.0","","90.0"
"BMW Serie 5 520i Berlina (71AG) Auto.07/2020","","Gasolina","M1","2285","","","",""
"BMW Serie 5 520i Berlina (71AG)Auto.01/2021","","Gasolina","M1","2285","","8.0","","90.0"
"BMW Serie 5 520i Berlina Auto.11/2019","","Gasolina","M1","2210","","","",""
"BMW Serie 5 520i Touring (11BM) Auto.07/2020","","Gasolina","M1","2350","","","",""
"BMW Serie 5 520i Touring Auto.11/2019","","Gasolina","M1","2350","","","",""
"BMW Serie 5 530d Berlina (11AH) Auto.07/2020","","Gasóleo","M1","2440","","","",""
"BMW Serie 5 530d Berlina (11AH)Auto.01/2021","","Gasóleo","M1","2440","","8.0","","90.0"
"BMW Serie 5 530d Berlina Auto.11/2019","","Gasóleo","M1","2355","","","",""
"BMW Serie 5 530d Touring (11AJ) Auto.07/2020","","Gasóleo","M1","2480","","","",""
"BMW Serie 5 530d Touring (11AJ)Auto.01/2021","","Gasóleo","M1","2550","","8.0","","90.0"
"BMW Serie 5 530d Touring Auto.11/2019","","Gasóleo","M1","2480","","","",""
"BMW Serie 5 530d xDrive (31AJ)Auto.01/2021","","Gasóleo","M1","2610","","8.0","","90.0"
"BMW Serie 5 530d xDrive Berlina (31AH) Auto.07/2020","","Gasóleo","M1","2505","","","",""
"BMW Serie 5 530d xDrive Berlina (31AH)Auto.01/2021","","Gasóleo","M1","2505","","8.0","","90.0"
"BMW Serie 5 530d xDrive Berlina Auto.11/2019","","Gasóleo","M1","2410","","","",""
"BMW Serie 5 530d xDrive Touring (31AJ) Auto.07/2020","","Gasóleo","M1","2530","","","",""
"BMW Serie 5 530d xDrive Touring Auto.11/2019","","Gasóleo","M1","2530","","","",""
"BMW Serie 5 530e Berlina (11AG) Auto.07/2020","","Híbridos enchufables","M1","2505","13.7","80.0","",""
"BMW Serie 5 530e Berlina (11AG)Auto.01/2021","","Híbridos enchufables","M1","2505","","80.0","57.0","90.0"
"BMW Serie 5 530e Berlina Auto.11/2019","","Híbridos enchufables","M1","2420","13.8","83.0","",""
"BMW Serie 5 530e iPerformance Berlina (JA91) Auto.03/2019","","Híbridos enchufables","M1","2420","13.3","83.0","48.0","90.0"
"BMW Serie 5 530e Touring (11CG)Auto.01/2021","","Híbridos enchufables","M1","2550","","80.0","51.0","90.0"
"BMW Serie 5 530e xDrive Berlina (11CH) Auto.07/2020","","Híbridos enchufables","M1","2560","15.9","80.0","",""
"BMW Serie 5 530e xDrive Berlina (11CH)Auto.01/2021","","Híbridos enchufables","M1","2560","","80.0","51.0","90.0"
"BMW Serie 5 530e xDrive Berlina Auto.11/2019","","Híbridos enchufables","M1","2500","15.3","83.0","",""
"BMW Serie 5 530e xDriveT (31CG)Auto.01/2021","","Híbridos enchufables","M1","2610","","80.0","47.0","90.0"
"BMW Serie 5 530i Berlina (51BH) Auto.07/2020","","Gasolina","M1","2305","","","",""
"BMW Serie 5 530i Berlina (51BH)Auto.01/2021","","Gasolina","M1","2305","","8.0","","90.0"
"BMW Serie 5 530i Berlina Auto.11/2019","","Gasolina","M1","2220","","","",""
"BMW Serie 5 530i Touring (31BM) Auto.07/2020","","Gasolina","M1","2360","","","",""
"BMW Serie 5 530i Touring (31BM)Auto.01/2021","","Gasolina","M1","2425","","8.0","","90.0"
"BMW Serie 5 530i Touring Auto.11/2019","","Gasolina","M1","2360","","","",""
"BMW Serie 5 530i xDrive (11BJ)Auto.01/2021","","Gasolina","M1","2360","","8.0","","90.0"
"BMW Serie 5 530i xDrive (51BM)Auto.01/2021","","Gasolina","M1","2490","","8.0","","90.0"
"BMW Serie 5 530i xDrive Berlina (11BJ) Auto.07/2020","","Gasolina","M1","2360","","","",""
"BMW Serie 5 530i xDrive Berlina Auto.11/2019","","Gasolina","M1","2280","","","",""
"BMW Serie 5 530i xDrive Touring (51BM) Auto.07/2020","","Gasolina","M1","2440","","","",""
"BMW Serie 5 530i xDrive Touring Auto.11/2019","","Gasolina","M1","2440","","","",""
"BMW Serie 5 540d xDrive (51AH)Auto.01/2021","","Gasóleo","M1","2525","","8.0","","90.0"
"BMW Serie 5 540d xDrive (51AJ)Auto.01/2021","","Gasóleo","M1","2615","","8.0","","90.0"
"BMW Serie 5 540d xDrive Berlina (51AH) Auto.07/2020","","Gasóleo","M1","2525","","","",""
"BMW Serie 5 540d xDrive Berlina Auto.11/2019","","Gasóleo","M1","2450","","","",""
"BMW Serie 5 540d xDrive Touring (51AJ) Auto.07/2020","","Gasóleo","M1","2565","","","",""
"BMW Serie 5 540d xDrive Touring Auto.11/2019","","Gasóleo","M1","2565","","","",""
"BMW Serie 5 540i Berlina (51BJ) Auto.07/2020","","Gasolina","M1","2395","","","",""
"BMW Serie 5 540i Berlina (51BJ)Auto.01/2021","","Gasolina","M1","2395","","8.0","","90.0"
"BMW Serie 5 540i Berlina Auto.11/2019","","Gasolina","M1","2310","","","",""
"BMW Serie 5 540i xDrive (71BM)Auto.01/2021","","Gasolina","M1","2535","","8.0","","90.0"
"BMW Serie 5 540i xDrive Berlina (71BJ) Auto.07/2020","","Gasolina","M1","2455","","","",""
"BMW Serie 5 540i xDrive Berlina (71BJ)Auto.01/2021","","Gasolina","M1","2455","","8.0","","90.0"
"BMW Serie 5 540i xDrive Berlina Auto.11/2019","","Gasolina","M1","2370","","","",""
"BMW Serie 5 540i xDrive Touring (71BM) Auto.07/2020","","Gasolina","M1","2495","","","",""
"BMW Serie 5 540i xDrive Touring Auto.11/2019","","Gasolina","M1","2495","","","",""
"BMW Serie 5 545e xDrive (31CH)Auto.01/2021","","Híbridos enchufables","M1","2605","","80.0","50.0","90.0"
"BMW Serie 5 M550d xDrive Berlina Auto.11/2019","","Gasóleo","M1","2470","","","",""
