"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) - 18 (Semi: 2E1A N4 M  con llanta 16)","","Gasóleo","M1","1747","","","",""
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) - 18 (Semi: 2E2B N4 M y Semi: 2E3A1 N4 M)","","Gasóleo","M1","1747","","","",""
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) -18 (Semi: 2E1A N4 M RTOL16 y Semi: 2LTD NF M)","","Gasóleo","M1","1747","","","",""
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) -18 (Semi: 2E2B N4 M y Semi: 2E2B N4 M)","","Gasóleo","M1","1747","","","",""
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) -18 (Semi: 2E3A1 N4 A)","","Gasóleo","M1","1784","","","",""
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) EDC - 18 (Semi: 2E3A1 N4 A)","","Gasóleo","M1","1784","","","",""
"Renault Captur J87 fase 2 Energy TCe 66kW (90CV) - 18 (Semi: 2E1A NF M con llanta 16)","","Gasolina","M1","1659","","","",""
"Renault Captur J87 fase 2 Energy TCe 66kW (90CV) - 18 (Semi: 2E2B NF M y Semi: 2E3A1 NF M)","","Gasolina","M1","1659","","","",""
"Renault Captur J87 fase 2 TCe GPF 110kW (150CV) -18 (Semi: 2E3A1 JS M6 y Semi: 2BA4 JS M6)","","Gasolina","M1","1729","","","",""
"Renault Captur J87 fase 2 TCe GPF 110kW (150CV) EDC -18 (Semi: 2E3A1 JS A y Semi:2BA4 JS A)","","Gasolina","M1","1746","","","",""
"Renault Captur J87 fase 2 TCe GPF 96kW (130CV)-18 (Semi: 2E3A1 NE M6)","","Gasolina","M1","1729","","","",""
"Renault Captur J87 fase 2 TCe GPF 96kW (130CV)-18 (Semi: 2LTD NE M6 PNRR07)","","Gasolina","M1","1729","","","",""
"Renault Clio V Blue dCi 63 kW (85CV) (semi: BU1 AG 6T, ZEN AG 6T y  INT AG 6T)","","Gasóleo","M1","1702","","","",""
"Renault Clio V Blue dCi 63 kW (85CV) (semi: BU1 AG 6T, ZEN AG 6T y INT AG 6T)","","Gasóleo","M1","1702","","","",""
"Renault Clio V Blue dCi 85 kW (115CV) (semi: INT AD 6T)","","Gasóleo","M1","1702","","","",""
"Renault Clio V Blue dCi 85 kW (115CV) (semi: RSL AD 6T )","","Gasóleo","M1","1702","","","",""
"Renault Clio V Sce 53 kW (72CV) (Semi : LIF M5 6T: BU1 M5 6T: ZEN M5 6T)","","Gasolina","M1","1573","","","",""
"Renault Clio V TCe 74 kW (100CV) GLP (semi: BU1 MTG6T, ZEN MTG6T, INT MTG6T)","","Gases licuados del petróleo (GLP)","M1","1631","","","",""
"Renault Clio V Tce 74 kW (100CV) GPF (semi:  ZEN MT 6T, INT MT 6T y RSL MT 6T)","","Gasolina","M1","1603","","","",""
"Renault Clio V Tce 74 kW (100CV) GPF (semi: ZEN MT 6T, INT MT 6T, RSL MT 6T)","","Gasolina","M1","1603","","","",""
"Renault Clio V TCe 96 kW (130CV) EDC GPF (semi: INT MFA6T y RSL MFA6T)","","Gasolina","M1","1673","","","",""
"Renault Clio V TCe 96 kW (130CV) EDC GPF (semi: INT MFA6T,RSL MFA6T)","","Gasolina","M1","1673","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 118 kW (160CV) EDC 5 plazas 4RD Dfull (semi: ZN AM A U S (Opc. RALU20 +4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 118 kW (160CV) EDC 5 plazas 4RD Dfull (semi: ZN AM A U S Opc. RALU19 +4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 118 kW (160CV) EDC 5 plazas 4RD Dfull (semi: ZN AM AU S Opc. RALU19 +4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 118 kW (160CV) EDC 5 plazas Dfull (semi: ZN AM A U S, ZN AM AU S)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 118 kW (160CV) EDC 5 plazas Dfull (semi: ZN AM AU S)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 118 kW (160CV) EDC 7 plazas 4RD Dfull (semi: ZN AM A U S Opc. 2P3RAN+ Opc. RALU19 + 4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 118 kW (160CV) EDC 7 plazas 4RD Dfull (semi: ZN AM A U S Opc. 2P3RAN+ Opc. RALU20 + 4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 118 kW (160CV) EDC 7 plazas 4RD Dfull (semi: ZN AM AU S Opc. 2P3RAN+ Opc. RALU19 + 4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 118 kW (160CV) EDC 7 plazas Dfull (semi: ZN AM AU S Opc. 2P3RAN)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas 4RD Dfull (semi: IP AL A U S IP AL A U S Opc. 2P3RAN)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas 4RD Dfull (semi: IP AL A U S, ZN AL A U S Opc. RALU19 +4ROUDI,","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas 4RD Dfull (semi: IP AL A U SB)","","Gasolina","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas 4RD Dfull (semi: IP AL AU S, ZN AL AU S Opc. RALU19 +4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas 4RD Dfull (semi: ZN AL A U S Opc. RALU19 +4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas Dfull (semi: ZN AL A U S, ZN AL AU S)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 5 plazas Dfull (semi: ZN AL AU S)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 p 4RD Dfull(semi:IP AL A U S Opc.RALU20 +2P3RAN,IP AL A U S O. RALU20)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 pl 4RD Dfull(semi: IP AL AU S Op+2P3RAN, IP AL AU S Opc 2P3RAN+RALU20)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas 4RD Dfull (semi: IIP AL A U SB Opc. 2P3RAN+ RALU20)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas 4RD Dfull (semi:IP AL A U SB +opc 2P3RAN)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas 4RD Dfull(semi:ZN AL A U S Opc. 2P3RAN+ Opc. RALU19 + 4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas Dfull (semi ZN AL AU S Opc. 2P3RAN,","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas Dfull (semi ZN AL AU S Opc. 2P3RAN+ Opc. RALU19 + 4ROUDI)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas Dfull (semi: ZN AL A U S Opc. 2P3RAN)","","Gasóleo","M1","2568","","","",""
"Renault Espace SP5 (fase 2) Blue dCi 139 kW (190CV) EDC 7 plazas Dfull (semi: ZN AL A U S Opc. 2P3RAN+ Opc. RALU19 + 4ROUDI)","","Gasóleo","M1","2568","","","",""
